"Group","Region","Subregion","Name","SciName","Stock","start.yr","end.yr","btype","MaxCatch","LastCatch","MSY_BSM","lcl","ucl","r_BSM","lcl","ucl","k_BSM","lcl","ucl","q_BSM","lcl","ucl","rel_B_BSM","lcl","ucl","rel_F_BSM","r_CMSY","lcl","ucl","k_CMSY","lcl","ucl","MSY_CMSY","lcl","ucl","rel_B_CMSY","2.5th","97.5th","rel_F_CMSY","F_msy","lcl","ucl","curF_msy","lcl","ucl","MSY","lcl","ucl","Bmsy","lcl","ucl","B","lcl","ucl","B_Bmsy","lcl","ucl","F","lcl","ucl","F_Fmsy","lcl","ucl","sel_B","sel_B_Bmsy","sel_F","sel_F_Fmsy","c00","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10","c11","c12","c13","c14","c15","F.Fmsy00","F.Fmsy01","F.Fmsy02","F.Fmsy03","F.Fmsy04","F.Fmsy05","F.Fmsy06","F.Fmsy07","F.Fmsy08","F.Fmsy09","F.Fmsy10","F.Fmsy11","F.Fmsy12","F.Fmsy13","F.Fmsy14","F.Fmsy15","B00","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","B13","B14","B15","Runtime","total.num.samples"
"Plankton feeders","Mediterranean","Aegean Sea","Anchovy in Aegean Sea","Engraulis encrasicolus","ENGRENC_AL",1970,2014,"None",27.227,20.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798516218759377,0.559198930845592,1.14025280888428,94.2505820223922,62.6794373202801,141.723866571558,18.8151545930979,17.0028752237886,20.8205987341999,0.25360340757207,0.0274048095689292,0.387826333890639,2.12927047566736,0.399258109379689,0.279599465422796,0.57012640444214,0.399258109379689,0.279599465422796,0.57012640444214,18.8151545930979,17.0028752237886,20.8205987341999,47.1252910111961,31.33971866014,70.8619332857788,23.9022687665295,2.58291925208441,36.5528576928033,0.50720681514414,0.0548096191378585,0.775652667781278,0.85012850447294,0.555907288310339,7.86706746004616,2.12927047566736,1.39235065049531,19.7042145800593,NA,NA,NA,NA,13.393,19.496,20.364,22.007,23.167,15.247,26.867,24.236,21.166,21.964,19.488,16.619,19.493,16.794,20.32,NA,0.623195502506775,0.923693883650729,0.93290293652535,0.995514312375192,1.08957881334773,0.756896293836348,1.3622758621102,1.29356857539936,1.20868996303131,1.41448687270703,1.39449072109268,1.31988021199585,1.68888956566291,1.59513381810509,2.12927047566736,NA,53.8269550100782,52.8644480753292,54.6729971448388,55.368096013566,53.2546338284162,50.4538458155162,49.3969765621598,46.9264543478197,43.8601517703352,38.8918648439592,35.0024058589989,31.5367273957707,28.9083753053399,26.3695841151561,23.9022687665295,NA,34.0100000000093,2788
"Large predators","Mediterranean","Aegean Sea","Dusky grouper in Aegean Sea","Epinephelus marginatus","EPINGUA_AL",1985,2014,"None",0.213,0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35345468195878,0.229810551180027,0.543622612439217,0.9485128645487,0.55166905616139,1.63082675050598,0.083814078218218,0.0598933109445464,0.117288551873074,0.163894534507964,0.0156990536525892,0.296323551337808,1.78354733617648,0.17672734097939,0.114905275590013,0.271811306219608,0.11585858113859,0.0753293866213383,0.178193550027458,0.083814078218218,0.0598933109445464,0.117288551873074,0.47425643227435,0.275834528080695,0.81541337525299,0.155456074410025,0.0148907543507211,0.281066700512668,0.327789069015928,0.0313981073051783,0.592647102675616,0.315201578233344,0.174335842384116,3.29063248549441,2.72057171023268,1.50472965119067,28.4021472829723,NA,NA,NA,NA,0.057,0.064,0.049,0.056,0.139,0.108,0.093,0.062,0.054,0.065,0.053,0.043,0.049,0.044,0.049,NA,1.18452592899608,1.23651408224501,0.907581372420821,1.00550470352964,2.42145165050565,1.93433039874847,1.83226160365325,1.41087547736246,1.44256755594106,1.96170055104901,1.76981857944949,1.61545767121808,2.11476128042402,2.17403762339308,2.72057171023268,NA,0.272286770378621,0.292871535421173,0.305496868745664,0.315137566731466,0.324814385546575,0.315928899993161,0.287204820327054,0.248656182213497,0.224113772026369,0.210853137062521,0.200453343864376,0.188984498200307,0.176322246472002,0.164790645897635,0.155456074410025,NA,33.0699999999779,2768
"Benthic fish & inv.","Mediterranean","Aegean Sea","Shortfin squid in Aegean Sea","Illex coindetii","ILLECOI_AL",1990,2014,"None",1.515,1.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552943197352777,0.389409028750218,0.78515431570753,7.05256490479142,4.61354073193307,10.7810193138698,0.974916946998338,0.795492655067766,1.1948105962884,0.429318012618285,0.209355472119988,0.591558789348184,1.2125211326049,0.276471598676388,0.194704514375109,0.392577157853765,0.276471598676388,0.194704514375109,0.392577157853765,0.974916946998338,0.795492655067766,1.1948105962884,3.52628245239571,2.30677036596653,5.39050965693492,3.02779314878652,1.47649305529947,4.17200675687791,0.85863602523657,0.418710944239976,1.18311757869637,0.335227655960181,0.243288196579904,0.687439738613694,1.2125211326049,0.879975367251644,2.48647507340653,NA,NA,NA,NA,0.72,0.599,0.799,1.01,1.069,0.847,1.041,1.176,1.184,1.236,0.902,1.014,1.515,1.108,1.015,NA,0.686370754680619,0.521758310672841,0.654603137367932,0.802335084457553,0.840462238365288,0.681305895319836,0.858058763537087,0.99346532191604,1.01738642473989,1.12675429701696,0.880215210811131,1.03376439392972,1.5738178653294,1.22018429537503,1.2125211326049,NA,3.79422605556265,4.15247401324574,4.41487257351775,4.55318258984502,4.60054174553927,4.49666712925162,4.38816727659292,4.28158022372217,4.20935195869358,3.96769905429906,3.70652679881512,3.5478549963021,3.48183060275151,3.28445870232087,3.02779314878652,NA,17.3299999999872,3509
"Benthic fish & inv.","Mediterranean","Aegean Sea","European squid in Aegean Sea","Loligo vulgaris","LOLIVUL_AL",1980,2014,"None",1.258,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468837055753661,0.341810086085972,0.643071090630356,5.20572343472374,3.76267641686051,7.20220222961484,0.610159012050929,0.546461249233254,0.681281647160408,0.309884591529629,0.0361583121495444,0.396795247609502,1.30633312901565,0.234418527876831,0.170905043042986,0.321535545315178,0.234418527876831,0.170905043042986,0.321535545315178,0.610159012050929,0.546461249233254,0.681281647160408,2.60286171736187,1.88133820843025,3.60110111480742,1.61317348018558,0.188230172916939,2.06560631926779,0.619769183059257,0.0723166242990887,0.793590495219004,0.306228689020582,0.239154961616844,2.62444640168284,1.30633312901565,1.02020503150034,11.1955587531963,NA,NA,NA,NA,0.437,0.284,0.257,0.39,0.418,0.47,0.614,0.602,0.48,0.558,0.512,0.481,0.667,0.616,0.494,NA,1.67578027465215,1.02578191136118,0.835730509051736,1.1707573239141,1.15499240868868,1.20204822509018,1.49755981841028,1.45365602985123,1.17407853066133,1.38617982930671,1.28690723394397,1.21337973328805,1.66784640781763,1.56786373765444,1.30633312901565,NA,1.2032247714554,1.23978459232522,1.31182206735731,1.4210383203097,1.5438504108034,1.66795385763643,1.74900986082469,1.76661902395257,1.74402279299042,1.71720715604238,1.69719125189466,1.69104983077869,1.7059953603197,1.67602488359836,1.61317348018558,NA,97.7700000000186,3634
"Benthic fish & inv.","Mediterranean","Aegean Sea","Blackbellied angler in Aegean Sea","Lophius budegassa","LOPHBUD_AL",1982,2014,"None",1.321,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41271417327905,0.32206560885008,0.528876676505682,8.10042126817628,5.96886957313759,10.9931744893917,0.83578966672685,0.718204470257051,0.972626036088811,0.245173285166323,0.0336631891133457,0.394316136228734,1.35911140131551,0.206357086639525,0.16103280442504,0.264438338252841,0.202372979395055,0.157923766721732,0.25933286445349,0.83578966672685,0.718204470257051,0.972626036088811,4.05021063408814,2.9844347865688,5.49658724469585,1.98600689354993,0.272686013048386,3.19412681629233,0.490346570332646,0.0673263782266914,0.788632272457469,0.28046226919403,0.174382556496787,2.04264235548145,1.3858681629949,0.861688932080068,10.0934539857417,NA,NA,NA,NA,0.792,0.606,0.607,0.733,0.959,1.174,1.275,1.252,0.891,1.048,0.964,1.097,0.927,0.53,0.557,NA,0.988099340395898,0.737420321422169,0.713649550559886,0.832049703029939,1.05346401553277,1.28240015037002,1.44301872168593,1.53414404370362,1.20371253905029,1.57581977058193,1.56886541623091,1.91867712028584,1.79409406790727,1.17922275780627,1.3858681629949,NA,3.88423220136485,3.9823381552829,4.12177524522468,4.26909006154648,4.41143123480968,4.43634332822444,4.28172559748184,3.95474788771003,3.58703431720823,3.22281480367407,2.97763839935177,2.77067344928121,2.50388936799404,2.17801381288863,1.98600689354993,NA,18.7699999999895,1925
"Large predators","Mediterranean","Aegean Sea","Hake in Aegean Sea","Merluccius merluccius","MERLMER_AL",1980,2014,"None",4.867,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660340280704983,0.466848726459308,0.934026937652026,19.396652687872,13.0341083958733,28.8650457758238,3.20209777016162,2.8987385299961,3.53720420920054,0.250615622445874,0.0297883748175881,0.393244218158768,1.62617688548616,0.330170140352491,0.233424363229654,0.467013468826013,0.330170140352491,0.233424363229654,0.467013468826013,3.20209777016162,2.8987385299961,3.53720420920054,9.698326343936,6.51705419793664,14.4325228879119,4.86110418673747,0.577794760472909,7.6276215211394,0.501231244891748,0.0595767496351762,0.786488436317537,0.536915050518944,0.342177439293045,4.5171749184153,1.62617688548616,1.03636700438063,13.6813550540723,NA,NA,NA,NA,2.473,2.243,2.339,2.565,3.065,3.073,3.67,4.091,4.178,4.057,3.567,3.237,3.445,3.786,2.61,NA,1.06361103844215,0.90554518270201,0.878276693364369,0.879514518608836,0.971347204608444,0.929882893141711,1.0808626940673,1.21985636299185,1.29729086065705,1.37846924166879,1.35484237302545,1.37722765338603,1.63394113719884,2.00267090698347,1.62617688548616,NA,7.04212105059895,7.50207418968742,8.0660529631274,8.8329660686424,9.55692526462186,10.0091340973566,10.2838975733837,10.157410147825,9.75423653475343,8.91394876181624,7.9740057435406,7.11867507970543,6.38579577062113,5.72576113655743,4.86110418673747,NA,35.210000000021,2518
"Large predators","Mediterranean","Aegean Sea","Blue whiting in Aegean Sea","Micromesistius poutassou","MICMPOU_AL",1985,2014,"None",1.965,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422105498392165,0.33684749100754,0.528942790222267,12.5026642047673,8.61446753036422,18.1458240647129,1.3193608263458,0.98933225866996,1.75948269637549,0.15654126465796,0.0174285480558356,0.290933766726705,1.26855373439692,0.211052749196083,0.16842374550377,0.264471395111133,0.132153857074776,0.105461064478363,0.165602746626208,1.3193608263458,0.98933225866996,1.75948269637549,6.25133210238367,4.30723376518211,9.07291203235643,1.95718286620809,0.217903283918764,3.6374471912121,0.313082529315921,0.0348570961116713,0.581867533453409,0.267731753147428,0.144057074221162,2.40473659036434,2.0259094896938,1.09007090227908,18.1964919041574,NA,NA,NA,NA,0.318,0.22,0.458,1.106,1.053,1.089,1.269,1.003,0.872,0.624,0.568,0.463,0.523,1.14,0.524,NA,0.967093948581011,0.601066017540032,1.00655622259763,1.90466814650053,1.57022160897211,1.56303143501451,1.88765347426942,1.64027190445298,1.67351010214044,1.47525271616122,1.61529876529854,1.45614406085406,1.64584193946746,3.78333331596601,2.0259094896938,NA,2.20675951656746,2.32823082027383,2.59590922053071,2.9325382478744,3.17743304448771,3.30117960711069,3.18528529501476,3.0093196745015,2.77792076631448,2.50285024223194,2.28204139667741,2.17002184077418,2.16936467016084,2.11247172295986,1.95718286620809,NA,183.75999999998,1643
"Benthic fish & inv.","Mediterranean","Aegean Sea","Red mullet in Aegean Sea","Mullus barbatus","MULLBAR_AL",1985,2014,"None",4.788,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.460703780998966,0.320619569638671,0.661993196690834,29.1897267036801,18.89908607514,45.0836692127835,3.36195436467798,2.28417310037565,4.94828397564023,0.209707646626711,0.022361095832951,0.297039551905039,1.36164894052591,0.230351890499483,0.160309784819335,0.330996598345417,0.193226211410641,0.134472750822789,0.277650070721856,3.36195436467798,2.28417310037565,4.94828397564023,14.59486335184,9.44954303756999,22.5418346063918,6.12130889270561,0.65271427615864,8.67050334029169,0.419415293253422,0.0447221916659021,0.594079103810078,0.313658407646761,0.221440431385084,2.9415627482512,1.62327049398168,1.14601652523467,15.2234147053674,NA,NA,NA,NA,2.282,2.081,1.85,1.537,1.903,2.298,2.692,2.363,2.145,2.391,2.485,2.035,1.948,2.062,1.92,NA,1.42532181566199,1.37843325158188,1.29191312637418,1.09458184618568,1.28346150179254,1.4405226595556,1.5651721755069,1.39193052620843,1.30872022765466,1.52648810122413,1.66890716928096,1.42554456092481,1.47518722170498,1.62696574835774,1.62327049398168,NA,7.12181162397347,6.91563873178552,6.73532159553321,6.66963306534057,6.85357388920463,7.10892763560167,7.46657025702037,7.36977758581959,7.20575296477409,7.04420854228359,6.8680940664919,6.72482421339851,6.46785140483079,6.33642434300875,6.12130889270561,NA,137.01999999999,1104
"Benthic fish & inv.","Mediterranean","Aegean Sea","Surmulet in Aegean Sea","Mullus surmuletus","MULLSUR_AL",1985,2014,"None",3.566,1.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701173443208572,0.320139000800948,1.53572103439735,11.7509713370273,9.33986769070107,14.7845057271119,2.05986725835717,1.77428878826756,2.39141065992694,0.231034041172821,0.0222084609741972,0.298081322604414,1.54864644032222,0.350586721604286,0.160069500400474,0.767860517198675,0.323989868295075,0.147926014184144,0.709607673381848,2.05986725835717,1.77428878826756,2.39141065992694,5.87548566851365,4.66993384535053,7.39225286355595,2.7148743956994,0.260970988347281,3.50274507802766,0.462068082345641,0.0444169219483945,0.596162645208829,0.542934878436713,0.420812810285921,5.64813740153564,1.67577733616729,1.29884558582142,17.433067988384,NA,NA,NA,NA,1.787,1.713,1.163,1.266,1.302,1.426,1.808,1.838,1.649,1.821,1.678,1.475,1.606,1.447,1.474,NA,1.52985004767792,1.40238373047673,0.990836990816039,1.14403608054142,1.15861787607564,1.18563569600162,1.40527515857311,1.41273097245675,1.23141212490284,1.41534718308628,1.38936370607195,1.32588672008341,1.55134878895281,1.55603415282822,1.67577733616729,NA,3.33180998107543,3.48413548687374,3.34797371576393,3.15644714188712,3.2053488043253,3.43062142927016,3.66979321766295,3.71099677670528,3.81963414416717,3.66987690721005,3.44493112555855,3.17314659420202,2.95284483681087,2.79147574905185,2.7148743956994,NA,229.119999999995,228
"Benthic fish & inv.","Mediterranean","Aegean Sea","Norway lobster in Aegean Sea","Nephrops norvegicus","NEPRNOR_AL",1970,2014,"None",1.595,0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423162082317749,0.299691999513246,0.597500594618237,7.63878844927596,5.67894995864809,10.2749785431606,0.808111406645095,0.719900862869498,0.907130522037306,0.130435927422285,0.0135057300204766,0.293726631727765,1.08152455449364,0.211581041158874,0.149845999756623,0.298750297309119,0.110391077314122,0.0781812077950988,0.155871088388794,0.808111406645095,0.719900862869498,0.907130522037306,3.81939422463798,2.83947497932404,5.13748927158029,0.996372455763952,0.103167414479456,2.24371560168679,0.260871854844571,0.0270114600409532,0.587453263455531,0.228830091278652,0.101617156750434,2.21000013570566,2.07290386910083,0.920519658135758,20.0197351948746,NA,NA,NA,NA,0.264,0.235,0.212,0.302,0.382,0.366,0.456,0.553,0.496,0.487,0.394,0.374,0.334,0.297,0.228,NA,1.4181158106217,1.27545334755419,1.08927827165309,1.40338498053713,1.60470375956757,1.42371709308704,1.66527683972833,1.98119694103304,1.8437326823597,1.94699745087779,1.82513929565241,2.01963593434289,2.07688235438321,2.18976521194781,2.07290386910083,NA,1.29625362727883,1.28957175652597,1.32538600624719,1.39366672206749,1.46581147479843,1.52325482990189,1.57211050990807,1.58724004541452,1.55824496373743,1.5025386765147,1.39586678693798,1.29283507822665,1.20478945007734,1.10642841175674,0.996372455763952,NA,356.429999999993,1425
"Benthic fish & inv.","Mediterranean","Aegean Sea","Common octopus in Aegean Sea","Octopus vulgaris","OCTOVUL_AL",1990,2014,"None",4.15,1.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.702928569810718,0.52663372028861,0.938239530095711,19.5002928529103,15.1625327953028,25.0790172382721,3.42682824149661,2.96720404834947,3.95764888607877,0.272010055003593,0.0192248573651865,0.395457015983874,1.06851849251303,0.351464284905359,0.263316860144305,0.469119765047856,0.351464284905359,0.263316860144305,0.469119765047856,3.42682824149661,2.96720404834947,3.95764888607877,9.75014642645516,7.58126639765141,12.539508619136,5.3042757315063,0.374890348676566,7.71152762242357,0.544020110007185,0.0384497147303729,0.790914031967747,0.375546087879243,0.258314577543321,5.31355370185479,1.06851849251303,0.734966790759065,15.118331876269,NA,NA,NA,NA,2.785,3.386,2.717,3.363,4.15,3.28,3.242,2.748,2.158,2.138,1.941,1.679,1.632,1.933,1.992,NA,1.23163579898082,1.42614635215835,1.12396114190142,1.37763049363433,1.71080700532029,1.43060211164718,1.55289650726055,1.48291016499143,1.29922598232086,1.46231694272463,1.44287679549143,1.2702371660919,1.19877457376257,1.22713756798658,1.06851849251303,NA,6.43371318784092,6.75525362046434,6.87792034897244,6.9456504111799,6.90185573591514,6.52339659345659,5.94003902046671,5.27254975559471,4.79991274896182,4.50332266960528,4.31964557437919,4.28186441853699,4.34551533801599,4.67432895412957,5.3042757315063,NA,102.929999999993,1284
"Benthic fish & inv.","Mediterranean","Aegean Sea","Common pandora in Aegean Sea","Pagellus erythrinus","PAGEERY_AL",1970,2014,"None",1.106,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458406011305223,0.264411150248725,0.794732260735205,5.65315133118618,4.25701881832457,7.507159666696,0.647859638258467,0.586352853154836,0.715818314221724,0.32100701869855,0.0380539294743878,0.395929289892521,1.01217742722768,0.229203005652612,0.132205575124362,0.397366130367602,0.229203005652612,0.132205575124362,0.397366130367602,0.647859638258467,0.586352853154836,0.715818314221724,2.82657566559309,2.12850940916228,3.753579833348,1.81470125507582,0.215124622065,2.2382481922115,0.642014037397101,0.0761078589487756,0.791858579785043,0.231994108574312,0.188093528441111,1.9570051812702,1.01217742722768,0.820641631227962,8.53830505275445,NA,NA,NA,NA,0.362,0.252,0.296,0.329,0.279,0.371,0.475,0.423,0.412,0.452,0.475,0.521,0.416,0.468,0.421,NA,1.61155319463616,1.16236304589779,1.35945449360851,1.42869804200339,1.11740933994606,1.33370263347283,1.50023091579236,1.27042100560998,1.1995949506788,1.28712114944816,1.31179547858973,1.38032308438179,1.07564298652136,1.18381186048438,1.01217742722768,NA,1.17689337569634,1.15620416376085,1.15869377576978,1.19160654517705,1.24079806886429,1.30967219179818,1.39724609709288,1.45268814704883,1.49845007746437,1.53214087800194,1.57981841380584,1.64678409451305,1.68734882078688,1.7248163400482,1.81470125507582,NA,313.779999999999,1735
"Benthic fish & inv.","Mediterranean","Aegean Sea","Red porgy in Aegean Sea","Pagrus pagrus","PAGRPAG_AL",1985,2014,"None",1.296,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546074426639709,0.417487781912371,0.714265883576152,5.80995764472101,4.19312200930763,8.05023268069079,0.793167322410506,0.655031861440298,0.960433283285703,0.320787695280711,0.0445623909633724,0.396689848276163,1.23802107838137,0.273037213319855,0.208743890956186,0.357132941788076,0.273037213319855,0.208743890956186,0.357132941788076,0.793167322410506,0.655031861440298,0.960433283285703,2.90497882236051,2.09656100465382,4.0251163403454,1.8637629225286,0.258905604044692,2.30475121657531,0.641575390561422,0.0891247819267448,0.793379696552326,0.338025825272491,0.273348375073702,2.43331928763987,1.23802107838137,1.00113963129811,8.91204264082973,NA,NA,NA,NA,0.519,0.377,0.402,0.471,0.494,0.53,0.822,0.614,0.648,0.807,0.788,0.804,0.614,0.585,0.63,NA,1.50419044892261,1.07456108661653,1.07329541116159,1.13886579099734,1.08322387815284,1.0721775328344,1.54181456617253,1.12093206731453,1.16409147447957,1.44729792148753,1.42156784561833,1.47280396234994,1.17723137748225,1.14552347813318,1.23802107838137,NA,1.35480824715935,1.36615723543993,1.41155874317887,1.514699619926,1.67027077123189,1.81045328965939,1.95262043663384,2.0061677046132,2.03875976651834,2.04217875342751,2.03019046196044,1.99935200282186,1.91022576829475,1.87038076939987,1.8637629225286,NA,61.3699999999953,1605
"Benthic fish & inv.","Mediterranean","Aegean Sea","Common spiny lobster in Aegean Sea","Palinurus elephas","PALIELE_AL",1982,2014,"None",0.43,0.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278037300453194,0.161782894495344,0.477830123415948,1.75293778807292,0.928857872171384,3.30813893160073,0.121845522614547,0.101424271226838,0.146378487137539,0.383189911734753,0.122856147206768,0.495438264137037,1.24223668850766,0.139018650226597,0.0808914472476722,0.238915061707974,0.139018650226597,0.0808914472476722,0.238915061707974,0.121845522614547,0.101424271226838,0.146378487137539,0.876468894036459,0.464428936085692,1.65406946580036,0.671708076288174,0.215359182935793,0.868472454863063,0.766379823469505,0.245712294413536,0.990876528274074,0.172694067698293,0.133567851634731,0.538635030179253,1.24223668850766,0.960790882496833,3.87455229425182,NA,NA,NA,NA,0.143,0.104,0.079,0.062,0.066,0.109,0.114,0.129,0.123,0.135,0.144,0.126,0.115,0.095,0.116,NA,1.72210521470651,1.25237269040333,0.954711494158159,0.750869735387504,0.767120445881528,1.18767485540864,1.17478310436432,1.28839674020403,1.22429185521953,1.34911239188342,1.45972407386237,1.30475202487494,1.2127527634698,1.01778822136752,1.24223668850766,NA,0.597314817194907,0.597346994749211,0.595225971528741,0.593955655624382,0.618881228266031,0.660170127037278,0.698030006035469,0.720223065024156,0.722681743505835,0.719801205404408,0.709608246867632,0.694655531138441,0.682106989815597,0.671418212071648,0.671708076288174,NA,33.2099999999919,6432
"Benthic fish & inv.","Mediterranean","Aegean Sea","Pink shrimp in Aegean Sea","Parapeneaus longirostris","PARELON_AL",1970,2014,"None",1.757,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02020134002676,0.773174895877751,1.34615179533319,4.48008354645497,3.55089012813728,5.65242737987656,1.1426468093813,1.06544047363648,1.2254478436819,0.185982555205249,0.0197472381929069,0.295307092102141,1.76225033005961,0.510100670013378,0.386587447938875,0.673075897666596,0.379479304083991,0.287594085511793,0.500721501180401,1.1426468093813,1.06544047363648,1.2254478436819,2.24004177322748,1.77544506406864,2.82621368993828,0.83321738550269,0.0884692769159692,1.32300044447827,0.371965110410498,0.0394944763858137,0.590614184204283,0.898925074094703,0.56613737593669,8.46621591257519,2.3688382065119,1.49187945124772,22.3100860085412,NA,NA,NA,NA,1.022,0.777,0.88,0.783,1.018,1.206,0.899,0.94,0.893,0.662,0.635,0.794,0.889,0.9,0.749,NA,1.37139157903812,1.14432966599641,1.3476820673381,1.18836030503876,1.4306178468224,1.6336208442429,1.29174656806372,1.43561494917882,1.51570800183596,1.2622140687503,1.32407283689178,1.70316255107092,1.88773529568411,2.11035013564691,2.3688382065119,NA,1.46094384628223,1.33111006695117,1.28008653289225,1.29168831699432,1.39498084920808,1.44723863456309,1.36435215558367,1.2836126475771,1.15499478026463,1.07311829822219,1.02616226042115,1.01173626063504,1.01687002681619,0.967674084470973,0.83321738550269,NA,452.25,664
"Benthic fish & inv.","Mediterranean","Aegean Sea","Caramote prawn in Aegean Sea","Peneaus kerathurus","PENAKER_AL",1982,2014,"None",3.227,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565525438699537,0.407485471376748,0.784859938038403,13.7569472292124,8.91372022539543,21.2317183265574,1.94497590424167,1.57947601490504,2.39505458290112,0.370253550337207,0.116854627774262,0.495579010854855,1.00675674881901,0.282762719349769,0.203742735688374,0.392429969019201,0.282762719349769,0.203742735688374,0.392429969019201,1.94497590424167,1.57947601490504,2.39505458290112,6.87847361460618,4.45686011269772,10.6158591632787,5.09355855341747,1.60756294777978,6.81765430023549,0.740507100674413,0.233709255548524,0.991158021709709,0.284673276019795,0.212683121810667,0.901986452227337,1.00675674881901,0.752161113387739,3.18990584862642,NA,NA,NA,NA,1.39,1.459,1.246,1.901,2.49,3.068,3.227,3.023,2.168,1.944,1.889,2.133,1.759,1.726,1.45,NA,0.432692274752764,0.459941343832567,0.397077929589328,0.61407184807533,0.823864384695456,1.06595621826491,1.23950803271082,1.33266861164288,1.12575795945841,1.15876504300313,1.22358342055931,1.41416017377004,1.19132507358093,1.18234086588357,1.00675674881901,NA,11.3609201962171,11.2183940958392,11.0973719862251,10.9481510194982,10.6886158447002,10.1787357132345,9.20719773392209,8.02220634564874,6.81070550787427,5.93305980145603,5.45979359320097,5.33420992991631,5.22171792141106,5.16268872850611,5.09355855341747,NA,49.2600000000093,10135
"Large predators","Mediterranean","Aegean Sea","Bluefish in Aegean Sea","Pomatomus saltatrix","POMTSAL_AL",1982,2014,"None",0.488,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720723291275541,0.583404213066617,0.890363920851108,1.39326828345935,1.07946047841784,1.7983025302964,0.251040225721162,0.230380894596606,0.273552175585051,0.12380750750914,0.0178229985213457,0.29014488608592,1.76958892780628,0.36036164563777,0.291702106533308,0.445181960425554,0.178461908593218,0.144459642980219,0.220467475633282,0.251040225721162,0.230380894596606,0.273552175585051,0.696634141729676,0.539730239208921,0.899151265148199,0.172497073466641,0.0248322185559339,0.404249667391438,0.247615015018281,0.0356459970426914,0.580289772171839,0.637691978126649,0.272109067423143,4.4297290534967,3.57326660436088,1.52474592235468,24.8217061467931,NA,NA,NA,NA,0.257,0.482,0.488,0.268,0.098,0.24,0.201,0.104,0.112,0.092,0.1,0.123,0.111,0.094,0.11,NA,0.863504849675318,1.56747268134533,1.76952758618589,1.23357740472241,0.643114878213346,1.94811918633853,1.89203008947301,1.11547253423072,1.55091601721746,1.5090437113532,1.67838897026192,2.08349152266526,2.0627914109058,2.11710061661916,3.57326660436088,NA,0.825904401851725,0.853313263682054,0.765286272244959,0.602878542237132,0.422862289875662,0.345076955771674,0.320443973484405,0.300196295071465,0.264200095189324,0.242751041997986,0.239978199502173,0.238877247330219,0.228061476255408,0.207162563506702,0.172497073466641,NA,239.880000000005,1479
